Mode,BusinessDate,DateTime,CardID,CardType,Card_SubType_Desc,Payment_Type,Fare_Type,Concession_Type,MI_Card_Group,VehicleID,ParentRoute,RouteID,StopID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
3,2015-10-19,2015-10-19T14:32:37,2345410,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-09,2015-11-09T09:43:27,14659060,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,632,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-16,2015-11-16T18:41:07,10897370,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-22,2015-08-22T10:59:27,12712720,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T17:44:25,13227530,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-03,2015-10-03T17:56:33,2161441,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-19,2015-11-19T12:17:20,7200321,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1944,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T18:01:06,8559671,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T11:15:10,14064100,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T09:56:20,40540,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T11:25:13,14538170,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-19,2015-10-19T16:46:50,13960790,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T16:34:59,13827650,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-04,2015-09-04T14:31:03,8183961,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-03,2015-10-03T17:10:56,12788311,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-19,2015-10-19T17:43:50,101580,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T17:21:59,12848900,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-09,2015-11-09T13:30:00,12018420,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,632,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T17:56:07,6270210,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-10,2015-08-10T17:04:23,8953481,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-21,2015-09-21T16:16:56,11784351,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,645,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T18:00:52,1217091,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-07-25,2015-07-25T16:25:51,4399411,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T21:38:53,2828311,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-10,2015-08-10T19:03:36,1464010,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T21:07:13,11305130,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-18,2015-10-18T15:08:13,3659880,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T16:46:34,8338110,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T17:59:29,10490411,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T20:35:00,10200611,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-01,2015-10-01T11:47:22,13281091,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-12,2015-10-12T16:09:06,9655870,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T19:54:09,12273530,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T22:43:04,7401760,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-18,2015-10-18T19:21:04,12968491,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-18,2015-10-18T20:12:54,1063481,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-14,2015-10-14T17:22:10,8766650,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T12:19:32,11235720,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-18,2015-11-18T18:33:57,7012820,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T16:55:03,2852081,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-08,2015-09-08T18:26:27,9465301,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,643,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T19:40:24,11569491,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-08,2015-09-08T19:31:32,11254851,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,643,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-17,2015-09-17T15:14:54,12133271,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T16:03:41,1308751,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-29,2015-09-29T16:22:13,14421921,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,636,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-15,2015-09-15T18:23:20,13097521,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,690,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T15:23:58,8114430,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T17:58:30,5741191,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-17,2015-09-17T22:41:44,12279181,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-28,2015-09-28T11:34:40,13801871,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,544,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-04,2015-09-04T16:36:37,13816840,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-21,2015-09-21T16:02:39,8872420,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,645,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-04,2015-09-04T16:42:13,10300800,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-19,2015-10-19T18:31:27,14358740,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T12:55:48,14230860,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T17:11:45,5636590,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T17:26:44,1125790,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-14,2015-10-14T18:13:35,14333130,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T20:54:18,10757841,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-29,2015-09-29T16:00:33,2712360,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,636,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-09,2015-11-09T13:29:49,10175620,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,632,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T08:36:57,10175620,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-16,2015-11-16T16:54:10,5211060,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-18,2015-10-18T20:10:40,14419440,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T14:37:41,12269740,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T19:43:02,12162081,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T11:58:03,10203171,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T18:09:51,11576961,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T20:49:14,14277631,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T12:31:30,12720260,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-12,2015-11-12T18:18:02,13493820,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T22:42:22,14284570,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T12:35:00,6589711,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-17,2015-09-17T20:39:01,12681660,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-19,2015-10-19T16:37:16,1640090,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T17:58:38,5468330,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-14,2015-10-14T17:22:05,3313130,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-12,2015-11-12T18:18:03,11661870,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T17:30:18,11944460,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T23:01:24,10915270,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T17:07:49,14132191,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T21:49:25,13037720,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-18,2015-10-18T15:24:45,10253521,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T15:48:34,2177311,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-03,2015-10-03T17:50:30,7092961,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-10,2015-09-10T16:01:42,14053380,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,645,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-14,2015-10-14T18:23:06,13484310,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T15:51:37,14493620,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-15,2015-10-15T12:34:13,1510190,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,690,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-19,2015-11-19T10:28:58,14394830,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1944,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T21:49:22,14566090,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T17:03:37,14424231,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T19:20:57,11436981,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
